ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
41974,Marianne Gossweiler (-Fankhauser),F,25,175,67,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
42003,Renate Gtschl,F,26,165,68,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
42003,Renate Gtschl,F,26,165,68,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Combined,Silver
42005,Jeanette Gtte,F,21,168,58,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
42016,Stefanie Gottschlich,F,22,175,61,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
42020,Daniela Gtz,F,16,175,60,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
42021,Janina-Kristin Gtz,F,23,172,60,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
42059,Georgia Gould,F,32,175,61,United States,USA,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,Bronze
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,Gold
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,Gold
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,Silver
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15,171,59,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Individual Medley,Gold
42073,Amlie Goulet-Nadon,F,19,165,57,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
42139,Cynthia Lee Goyette (-Shroeder),F,18,166,52,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
42140,Danielle Goyette,F,32,168,70,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
42140,Danielle Goyette,F,36,168,70,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
42140,Danielle Goyette,F,40,168,70,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
42144,Tatyana Gennadyevna Goyshchik (-Nasonova),F,28,165,57,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
42172,Mariya Aleksandrovna Grabovetskaya,F,21,180,113,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze
42180,Petra Grabowski (-Borzym),F,20,173,70,East Germany,GDR,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
42199,Tatyana Aleksandrovna Gracheva,F,27,180,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
42210,Anna-Maria Gradante,F,23,154,48,Germany,GER,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,Bronze
42228,Martine Soffiatti Grael,F,25,168,62,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Gold
42244,Olga Borisovna Graf,F,30,160,56,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
42244,Olga Borisovna Graf,F,30,160,56,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Bronze
42247,"Stephanie ""Steffi"" Graf (-Zitny)",F,27,170,60,Austria,AUT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,Silver
42248,"Stefanie Maria ""Steffi"" Graf",F,19,175,59,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Singles,Gold
42248,"Stefanie Maria ""Steffi"" Graf",F,19,175,59,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Women's Doubles,Bronze
42248,"Stefanie Maria ""Steffi"" Graf",F,23,175,59,Germany,GER,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Silver
42253,Anne-Caroline Graffe,F,26,176,72,France,FRA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Silver
42267,Elka Graham (-Whalan),F,18,187,67,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
42278,"Kimberly Elaine ""Kim"" Graham (-Miller)",F,25,163,58,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
42280,Lorraine Graham (-Fenton),F,27,174,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,Silver
42280,Lorraine Graham (-Fenton),F,27,174,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
42312,Katherine Jane Grainger,F,24,183,78,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
42312,Katherine Jane Grainger,F,28,183,78,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Silver
42312,Katherine Jane Grainger,F,32,183,78,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Silver
42312,Katherine Jane Grainger,F,36,183,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,Gold
42312,Katherine Jane Grainger,F,40,183,78,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Silver
42348,"Catherine Michelle ""Cammi"" Granato (-Ferraro)",F,26,170,64,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
42348,"Catherine Michelle ""Cammi"" Granato (-Ferraro)",F,30,170,64,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
42352,Margherita Granbassi,F,28,165,56,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Individual",Bronze
42352,Margherita Granbassi,F,28,165,56,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Bronze
42391,Michele M. Granger,F,26,180,NA,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
42417,Ann-Mary Gwynne Grant (Fletcher-),F,25,170,66,Zimbabwe,ZIM,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Gold
42448,Kthe Grasegger (-Deuschl),F,18,NA,NA,Germany,GER,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Women's Combined,Silver
42500,"Dibora Monick Olga ""Deborah"" Gravenstijn",F,29,163,57,Netherlands,NED,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Lightweight,Bronze
42500,"Dibora Monick Olga ""Deborah"" Gravenstijn",F,33,163,57,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Lightweight,Silver
42502,"Carolyn Brand ""Carie"" Graves",F,23,186,77,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
42502,"Carolyn Brand ""Carie"" Graves",F,31,186,77,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Gold
42506,Laura Graves,F,29,173,55,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
42559,Grazielle Pinheiro Guimares Nascimento,F,23,162,54,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
42620,"Deborah ""Debbie"" Green (-Vargas)",F,26,162,55,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
42623,Ellia Green,F,23,172,75,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
42660,Alice Norah Gertrude Greene,F,28,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",Silver
42670,Nancy Catherine Greene (-Raine),F,24,160,62,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
42670,Nancy Catherine Greene (-Raine),F,24,160,62,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
42681,Dorothy Vernon Greenhough-Smith (Muddock-),F,25,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Figure Skating,Figure Skating Women's Singles,Bronze
42704,Jessica Gregg,F,21,174,62,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
42714,Melania Grego,F,31,171,72,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
42724,Teja Gregorin,F,33,171,56,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,Bronze
42732,Alison Gregorka,F,23,178,73,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver
42747,Marion Ethel Greig,F,22,180,70,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
42755,Simone Greiner-Petter-Memm,F,26,164,57,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
42798,Jamie Greubel (-Poser),F,30,175,76,United States-2,USA,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Women's Two,Bronze
42804,"Catherine Rose ""Katie"" Greves (-Solesbury)",F,33,179,71,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
42806,Julia Emma Greville (-Radley),F,17,178,67,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
42809,Robyn Grey-Gardner,F,19,172,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Bronze
42871,Yolanda Yvette Griffith,F,30,193,81,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
42871,Yolanda Yvette Griffith,F,34,193,81,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
42872,Delorez Florence Griffith Joyner,F,24,170,57,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 200 metres,Silver
42872,Delorez Florence Griffith Joyner,F,28,170,57,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,Gold
42872,Delorez Florence Griffith Joyner,F,28,170,57,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,Gold
42872,Delorez Florence Griffith Joyner,F,28,170,57,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
42872,Delorez Florence Griffith Joyner,F,28,170,57,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
42903,Anca Grigora (-Mihilescu),F,18,167,54,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Silver
42905,Cristina Elena Grigora,F,14,156,44,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Silver
42905,Cristina Elena Grigora,F,18,156,44,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Gold
42907,Andreea Florentina Grigore,F,17,146,39,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Bronze
42911,Claudia Laura Grigorescu (-Van),F,24,NA,NA,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Bronze
42913,Tatiana Grigorieva,F,24,180,64,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,Silver
42945,Gabriela Grillo,F,23,178,63,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
42949,Hollie Louise Grima (-Florance),F,24,190,84,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
42953,Martina Grimaldi,F,23,172,65,Italy,ITA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Bronze
42984,Kari Aalvik Grimsb,F,23,180,80,Norway,NOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Gold
42984,Kari Aalvik Grimsb,F,27,180,80,Norway,NOR,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Gold
42984,Kari Aalvik Grimsb,F,31,180,80,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
42994,Brittney Yevette Griner,F,25,203,94,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
42996,Inka Grings,F,21,168,59,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
42999,"Judith Brenda Grinham (-Rowley, -Roe)",F,17,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,Gold
43000,Kjersti Elizabeth Grini,F,29,178,72,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
43009,Anna Sergeyevna Grinyova,F,28,185,87,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
43024,Alla Vladimirovna Grishchenkova,F,18,171,62,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
43025,"Oksana Vladimirovna ""Pasha"" Grishchuk",F,22,164,50,Russia-1,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
43025,"Oksana Vladimirovna ""Pasha"" Grishchuk",F,26,164,50,Russia-1,RUS,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
43031,Anastasiya Nikolayevna Grishina,F,16,146,37,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
43032,Oksana Yuryevna Grishina,F,31,160,58,Russia,RUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Sprint,Silver
43074,Renate Titzia Groenewold,F,25,180,74,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
43074,Renate Titzia Groenewold,F,29,180,74,Netherlands,NED,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
43101,Lyudmila Pavlovna Gromova,F,21,157,52,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Gold
43102,Mariya Igorevna Gromova,F,20,172,61,Russia,RUS,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
43102,Mariya Igorevna Gromova,F,24,172,61,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
43102,Mariya Igorevna Gromova,F,28,172,61,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
43136,Chantal Groot,F,17,175,62,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
43136,Chantal Groot,F,21,175,62,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
43149,Manuela Gro (-Leupold),F,15,162,51,East Germany-1,GDR,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Mixed Pairs,Bronze
43149,Manuela Gro (-Leupold),F,19,162,51,East Germany-2,GDR,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Bronze
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17,153,41,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Silver
43218,Gisela Grothaus,F,17,164,58,West Germany,FRG,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
43239,Kristina Nicole Groves,F,29,175,66,Canada,CAN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
43239,Kristina Nicole Groves,F,29,175,66,Canada,CAN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
43239,Kristina Nicole Groves,F,33,175,66,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
43239,Kristina Nicole Groves,F,33,175,66,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
43241,Madeline Groves,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Silver
43241,Madeline Groves,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
43252,Mariya Zdravkova Grozdeva (Grigorova-),F,20,163,63,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
43252,Mariya Zdravkova Grozdeva (Grigorova-),F,24,163,63,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
43252,Mariya Zdravkova Grozdeva (Grigorova-),F,28,163,63,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
43252,Mariya Zdravkova Grozdeva (Grigorova-),F,32,163,63,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
43252,Mariya Zdravkova Grozdeva (Grigorova-),F,32,163,63,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17,156,41,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Gold
43286,Sylwia Gruchaa,F,18,172,59,Poland,POL,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Silver
43286,Sylwia Gruchaa,F,22,172,59,Poland,POL,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's Foil, Individual",Bronze
43288,Sandrine Gruda,F,25,193,83,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
43290,Yelena Aleksandrovna Grudneva,F,18,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Gold
43338,"Martina Grunert (-Koch, -Abresch)",F,19,162,57,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
43361,Stoyanka Gruycheva-Kurbatova,F,21,174,74,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxless Pairs,Gold
43361,Stoyanka Gruycheva-Kurbatova,F,25,174,74,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxless Pairs,Bronze
43390,Maja Corina Grnbek,F,29,180,74,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Gold
43411,Gu Beibei,F,27,166,48,China,CHN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
43423,Gu Jun,F,21,165,62,China-2,CHN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Doubles,Gold
43423,Gu Jun,F,25,165,62,China-2,CHN,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Doubles,Gold
43430,Gu Xiao,F,23,174,60,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
43431,Gu Xiaoli,F,21,165,47,China,CHN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,Bronze
43450,Guan Weizhen,F,28,172,70,China-1,CHN,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Women's Doubles,Silver
43478,Lucie Guay,F,25,169,65,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
43505,Franziska Gude (-Lwe),F,28,165,62,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Gold
43511,Marcia Gudereit (Schiml-),F,32,165,68,Canada,CAN,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,Gold
43512,"Tatiana ""Tania"" Guderzo",F,23,160,55,Italy,ITA,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",Bronze
43521,Lyudmila Vasilyevna Gudz (Pazich-),F,22,NA,NA,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Bronze
43522,Daina Gudzineviit,F,34,178,76,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Trap,Gold
43559,Michelle Guerette,F,27,180,77,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,Silver
43587,Patricia Guerra Cabrera,F,27,181,69,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Gold
43595,Belem Guerrero Mndez,F,30,160,58,Mexico,MEX,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Points Race,Silver
43622,Irene May Guest (-Loog),F,19,157,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 100 metres Freestyle,Silver
43622,Irene May Guest (-Loog),F,19,157,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
43631,Ana Gabriela Guevara Espinoza,F,27,173,61,Mexico,MEX,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 400 metres,Silver
43652,Edith Gufler,F,21,178,65,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
43670,Brigitte Guibal,F,29,170,58,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
43676,Rianne Dorian Guichelaar,F,24,174,63,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
43688,Carlette Denise Guidry-White (-Falkquay),F,23,168,50,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
43688,Carlette Denise Guidry-White (-Falkquay),F,27,168,50,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
43763,"Heather Seymour ""Judy"" Guinness Penn-Hughes (-Henning)",F,21,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Individual",Silver
43784,Mria Gulcsy (-Jrmy),F,27,165,64,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Team",Silver
43787,Ingrid Gulbin-Engel-Krmer,F,17,158,56,Germany,GER,1960 Summer,1960,Summer,Roma,Diving,Diving Women's Springboard,Gold
43787,Ingrid Gulbin-Engel-Krmer,F,17,158,56,Germany,GER,1960 Summer,1960,Summer,Roma,Diving,Diving Women's Platform,Gold
43787,Ingrid Gulbin-Engel-Krmer,F,21,158,56,Germany,GER,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Springboard,Gold
43787,Ingrid Gulbin-Engel-Krmer,F,21,158,56,Germany,GER,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,Silver
43796,Ragnhild ren Gulbrandsen,F,23,171,71,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Gold
43797,Solveig Ingersdatter Gulbrandsen (-Andreassen),F,19,170,61,Norway,NOR,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Gold
43819,Alejandra Laura Gulla,F,27,165,62,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
43819,Alejandra Laura Gulla,F,31,165,62,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
43834,Krista Guloien,F,32,177,73,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
43847,Erzsbet Gulys-Kteles,F,23,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
43847,Erzsbet Gulys-Kteles,F,27,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,Silver
43847,Erzsbet Gulys-Kteles,F,27,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,Silver
43847,Erzsbet Gulys-Kteles,F,32,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Gold
43869,Saida Gunba (-Kikidze),F,20,168,74,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Javelin Throw,Silver
43887,Trude Gundersen (-Lehmann),F,23,170,63,Norway,NOR,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Welterweight,Silver
43908,Chanda Leigh Gunn,F,26,170,63,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
